Filename: FT2_0000.csv
SampleFlowRate = 6.833 ml/s
Trigger Threshold 2 = 4
Trigger Threshold 1 = 4
Max Meas Per o/p File = 30000
Auto Forced Trig Enabled = 0
Auto Forced Trig Part Rate Thresh = 2 p/s
Peak Offset FL2_SctPk = 0 (0x0)
Integrator Offset FL2_SctInt = 69 (0x45)
Integrator Offset FL1_280 = 69 (0x45)
Integrator Offset FL2_280 = 65 (0x41)
Integrator Offset FL2_370 = 0 (0x0)
Peak Offset Pwr_280 = 0 (0x0)
Peak Offset Pwr_370 = 0 (0x0)
Peak Offset SCAT_EL1 = 0 (0x0)
Peak Offset SCAT_EL2 = 0 (0x0)
Peak Offset SCAT_EL3 = 0 (0x0)
Peak Offset SCAT_EL4 = 0 (0x0)
Scat El 2 gradient = 0.8704
Scat El 2 offset = 1.6147
Scat El 3 gradient = 1.2505
Scat El 3 offset = 1.2597
Scat El 4 gradient = 1.1150
Scat El 4 offset = 5.5825
Minimum Mean ScatEL = 20
Glitch time = 30 (0.63us)
Scat integrate pulse = 300 (6.25us)
XE1 trigger delay = 471 (9.81us)
XE1 integrate delay = 160 (3.33us)
XE1 integrate pulse = 288 (6.00us)
XE2 trigger delay = 551 (11.48us)
XE2 integrate delay = 130 (2.71us)
XE2 integrate pulse = 336 (7.00us)
Recharge time = 18000 (6000us)
FL1 280nm offset = 0
FL2 280nm offset = 0
FL2 370nm offset = 0
Start Date/Time: 01/07/2014 11:47:35
Time,FL2 SctInt,Scat_EL1,Scat_EL2,Scat_EL3,Scat_EL4,FL2 SctPk,FL1_280,FL2_280,Pwr_280,FL2_370,Pwr_370,TOF,TPCT2,Size,AF,TotalT2,MeasT2,FT,TPCT1,TotalT1
748806,1,2,2,3,2,1,5,-7,2047,-42,1797,0,1,0.01629,-1,0,0,3,0,0
749511,0,1,3,1,1,1,9,-2,2047,-35,1801,0,1,0.01629,-1,0,0,3,0,0
750217,0,2,2,4,1,1,17,-1,2047,-38,1788,0,1,0.01629,-1,0,0,3,0,0
750921,1,0,0,2,3,0,6,-5,2047,-39,1813,0,1,0,-1,0,0,3,0,0
751627,0,2,1,2,0,0,12,-1,2047,-38,1789,0,1,0,-1,0,0,3,0,0
752331,0,0,2,2,2,1,9,-1,2047,-38,1777,0,1,0.01629,-1,0,0,3,0,0
753036,0,4,2,1,2,1,3,2,2047,-38,1776,0,1,0.01629,-1,0,0,3,0,0
753742,0,0,2,2,1,0,17,0,2047,-33,1793,0,1,0,-1,0,0,3,0,0
754446,0,2,1,5,7,1,5,-3,2047,-40,1822,0,1,0.01629,-1,0,0,3,0,0
755152,1,2,1,2,2,1,11,-4,2047,-45,1788,0,1,0.01629,-1,0,0,3,0,0
755857,0,0,1,3,2,0,15,1,2047,-33,1807,0,1,0,-1,0,0,3,0,0
756563,0,1,3,1,1,1,7,-2,2047,-34,1779,0,1,0.01629,-1,0,0,3,0,0
757267,1,2,1,2,4,1,19,-1,2047,-40,1834,0,1,0.01629,-1,0,0,3,0,0
757972,0,2,2,4,2,1,10,3,2047,-35,1823,0,1,0.01629,-1,0,0,3,0,0
758677,0,1,3,2,1,1,18,-5,2047,-37,1826,0,1,0.01629,-1,0,0,3,0,0
759382,0,0,0,2,2,1,15,1,2047,-45,1780,0,1,0.01629,-1,0,0,3,0,0
760088,0,3,3,3,0,0,17,-4,2047,-35,1849,0,1,0,-1,0,0,3,0,0
760792,0,2,2,1,5,0,12,-4,2047,-40,1792,0,1,0,-1,0,0,3,0,0
761498,0,3,2,2,1,1,6,0,2047,-37,1764,0,1,0.01629,-1,0,0,3,0,0
762203,0,1,1,1,0,1,3,-1,2047,-40,1814,0,1,0.01629,-1,0,0,3,0,0
762907,0,1,1,2,3,1,3,0,2047,-40,1747,0,1,0.01629,-1,0,0,3,0,0
763613,0,1,0,2,4,1,14,-7,2047,-43,1810,0,1,0.01629,-1,0,0,3,0,0
764318,0,1,2,1,4,1,8,-4,2047,-44,1776,0,1,0.01629,-1,0,0,3,0,0
765024,0,1,1,1,2,0,15,0,2047,-38,1823,0,1,0,-1,0,0,3,0,0
765728,0,1,1,2,1,1,13,-1,2047,-40,1813,0,1,0.01629,-1,0,0,3,0,0
766433,0,2,1,1,2,1,20,-3,2047,-39,1777,0,1,0.01629,-1,0,0,3,0,0
767138,1,2,1,3,2,1,5,-4,2047,-37,1818,0,1,0.01629,-1,0,0,3,0,0
767843,0,1,1,3,0,1,12,-3,2047,-34,1815,0,1,0.01629,-1,0,0,3,0,0
768549,0,2,2,1,5,0,4,-4,2047,-39,1818,0,1,0,-1,0,0,3,0,0
769253,1,1,1,1,2,0,14,-2,2047,-45,1795,0,1,0,-1,0,0,3,0,0
769959,0,4,3,3,1,1,11,-2,2047,-35,1821,0,1,0.01629,-1,0,0,3,0,0
770664,1,0,2,1,3,0,9,-5,2047,-38,1807,0,1,0,-1,0,0,3,0,0
771368,0,0,2,3,3,1,3,4,2047,-45,1758,0,1,0.01629,-1,0,0,3,0,0
772074,0,1,0,1,0,1,11,-3,2047,-42,1845,0,1,0.01629,-1,0,0,3,0,0
772779,0,1,1,1,6,1,15,-5,2047,-35,1809,0,1,0.01629,-1,0,0,3,0,0
773485,0,0,1,2,1,0,8,1,2047,-36,1789,0,1,0,-1,0,0,3,0,0
774189,0,0,1,2,6,1,17,-2,2047,-41,1787,0,1,0.01629,-1,0,0,3,0,0
774895,0,2,2,2,3,1,10,3,2047,-37,1805,0,1,0.01629,-1,0,0,3,0,0
775599,0,1,2,1,3,1,11,-2,2047,-43,1756,0,1,0.01629,-1,0,0,3,0,0
776304,0,2,0,4,3,1,12,1,2047,-40,1816,0,1,0.01629,-1,0,0,3,0,0
777010,0,1,1,1,6,1,9,0,2047,-29,1775,0,1,0.01629,-1,0,0,3,0,0
777714,0,2,2,1,2,1,10,-4,2047,-40,1754,0,1,0.01629,-1,0,0,3,0,0
778420,0,1,0,1,2,0,9,1,2047,-43,1829,0,1,0,-1,0,0,3,0,0
779125,1,1,3,1,0,0,13,-2,2047,-42,1793,0,1,0,-1,0,0,3,0,0
779831,0,2,1,1,1,1,10,-1,2047,-39,1801,0,1,0.01629,-1,0,0,3,0,0
780535,0,1,1,1,2,1,12,0,2047,-44,1775,0,1,0.01629,-1,0,0,3,0,0
781240,0,3,0,1,2,1,11,1,2047,-39,1750,0,1,0.01629,-1,0,0,3,0,0
781945,0,0,3,1,0,0,10,-3,2047,-44,1742,0,1,0,-1,0,0,3,0,0
782650,0,1,0,1,1,1,21,1,2047,-39,1791,0,1,0.01629,-1,0,0,3,0,0
783356,0,1,1,2,3,1,6,-4,2047,-43,1778,0,1,0.01629,-1,0,0,3,0,0
784060,1,0,1,1,1,0,3,-4,2047,-47,1752,0,1,0,-1,0,0,3,0,0
784766,0,2,1,3,3,1,10,-3,2047,-38,1768,0,1,0.01629,-1,0,0,3,0,0
785471,0,1,2,3,3,1,20,-1,2047,-38,1775,0,1,0.01629,-1,0,0,3,0,0
786175,0,1,1,2,1,1,10,3,2047,-40,1754,0,1,0.01629,-1,0,0,3,0,0
786881,0,1,3,2,1,1,4,-1,2047,-42,1827,0,1,0.01629,-1,0,0,3,0,0
787586,0,1,2,1,3,0,24,-3,2047,-31,1805,0,1,0,-1,0,0,3,0,0
788292,1,1,1,3,2,1,8,-3,2047,-38,1812,0,1,0.01629,-1,0,0,3,0,0
788996,1,1,3,1,3,1,16,0,2047,-36,1781,0,1,0.01629,-1,0,0,3,0,0
789701,1,2,1,2,0,0,5,-2,2047,-32,1780,0,1,0,-1,0,0,3,0,0
790406,0,2,3,2,4,0,7,-2,2047,-34,1820,0,1,0,-1,0,0,3,0,0
791111,0,1,2,1,4,1,10,0,2047,-45,1736,0,1,0.01629,-1,0,0,3,0,0
791817,0,1,1,1,4,1,10,-2,2047,-43,1818,0,1,0.01629,-1,0,0,3,0,0
792521,0,1,2,2,6,0,8,0,2047,-36,1780,0,1,0,-1,0,0,3,0,0
793227,0,2,1,2,4,1,14,-1,2047,-35,1758,0,1,0.01629,-1,0,0,3,0,0
793932,0,1,2,1,3,1,9,-4,2047,-35,1812,0,1,0.01629,-1,0,0,3,0,0
794636,0,1,2,3,3,1,14,0,2047,-35,1779,0,1,0.01629,-1,0,0,3,0,0
795342,0,0,0,1,4,1,18,0,2047,-36,1801,0,1,0.01629,-1,0,0,3,0,0
796047,0,2,1,1,0,1,14,-1,2047,-42,1764,0,1,0.01629,-1,0,0,3,0,0
796753,1,0,2,1,4,1,6,-3,2047,-37,1789,0,1,0.01629,-1,0,0,3,0,0
797457,0,2,1,1,0,1,7,-6,2047,-37,1789,0,1,0.01629,-1,0,0,3,0,0
798163,0,2,2,2,2,1,5,-5,2047,-33,1773,0,1,0.01629,-1,0,0,3,0,0
798867,1,1,1,4,4,0,6,-3,2047,-39,1759,0,1,0,-1,0,0,3,0,0
799572,0,1,1,2,2,0,6,-3,2047,-37,1811,0,1,0,-1,0,0,3,0,0
800278,1,0,2,1,3,1,16,-6,2047,-41,1804,0,1,0.01629,-1,0,0,3,0,0
800982,0,0,0,2,2,0,17,-4,2047,-40,1797,0,1,0,-1,0,0,3,0,0
801688,0,0,0,1,2,1,6,-3,2047,-35,1796,0,1,0.01629,-1,0,0,3,0,0
802393,1,1,3,2,2,1,12,-2,2047,-39,1765,0,1,0.01629,-1,0,0,3,0,0
803099,0,1,4,2,3,1,5,0,2047,-39,1780,0,1,0.01629,-1,0,0,3,0,0
803803,0,3,3,1,3,1,10,-4,2047,-42,1796,0,1,0.01629,-1,0,0,3,0,0
804508,1,0,3,1,6,1,14,-4,2047,-33,1763,0,1,0.01629,-1,0,0,3,0,0
805214,0,1,3,1,2,1,1,3,2047,-40,1823,0,1,0.01629,-1,0,0,3,0,0
805918,0,2,1,1,4,0,14,-1,2047,-37,1791,0,1,0,-1,0,0,3,0,0
806624,0,2,1,4,0,1,16,-6,2047,-40,1803,0,1,0.01629,-1,0,0,3,0,0
807328,0,1,2,2,0,1,2,-4,2047,-36,1803,0,1,0.01629,-1,0,0,3,0,0
808034,1,2,1,2,0,1,11,0,2047,-38,1813,0,1,0.01629,-1,0,0,3,0,0
808739,0,5,3,3,3,1,11,-4,2047,-42,1803,0,1,0.01629,-1,0,0,3,0,0
809443,1,1,1,1,1,1,3,-5,2047,-32,1822,0,1,0.01629,-1,0,0,3,0,0
810149,1,1,1,1,5,1,10,-2,2047,-38,1820,0,1,0.01629,-1,0,0,3,0,0
810854,0,0,2,1,6,1,2,-4,2047,-37,1796,0,1,0.01629,-1,0,0,3,0,0
811560,1,1,0,2,4,1,8,0,2047,-34,1814,0,1,0.01629,-1,0,0,3,0,0
812264,0,0,1,3,2,1,5,-3,2047,-47,1772,0,1,0.01629,-1,0,0,3,0,0
812969,0,1,3,1,4,1,8,-1,2047,-38,1789,0,1,0.01629,-1,0,0,3,0,0
813674,1,2,3,1,1,1,10,-6,2047,-39,1790,0,1,0.01629,-1,0,0,3,0,0
814379,0,2,1,1,4,1,13,-6,2047,-37,1823,0,1,0.01629,-1,0,0,3,0,0
815085,0,0,2,1,3,0,6,-1,2047,-43,1813,0,1,0,-1,0,0,3,0,0
815789,0,1,2,1,2,1,0,-3,2047,-35,1756,0,1,0.01629,-1,0,0,3,0,0
816495,0,1,1,3,2,1,17,-4,2047,-35,1809,0,1,0.01629,-1,0,0,3,0,0
817200,0,1,1,2,3,1,20,-5,2047,-39,1783,0,1,0.01629,-1,0,0,3,0,0
817904,1,1,2,1,4,1,17,-3,2047,-37,1741,0,1,0.01629,-1,0,0,3,0,0
818610,0,0,2,3,1,1,2,-2,2047,-34,1829,0,1,0.01629,-1,0,0,3,0,0
819315,1,2,2,3,4,1,4,-5,2047,-42,1823,0,1,0.01629,-1,0,0,3,0,0
820021,0,0,2,2,4,1,5,-2,2047,-40,1787,0,1,0.01629,-1,0,0,3,0,0
820725,0,1,0,3,1,1,12,-2,2047,-30,1829,0,1,0.01629,-1,0,0,3,0,0
821431,1,1,3,2,1,1,16,-2,2047,-44,1819,0,1,0.01629,-1,0,0,3,0,0
822135,1,1,1,1,3,1,13,-6,2047,-39,1778,0,1,0.01629,-1,0,0,3,0,0
822840,1,1,3,2,1,0,22,-3,2047,-39,1772,0,1,0,-1,0,0,3,0,0
823546,0,1,1,1,3,1,13,2,2047,-31,1823,0,1,0.01629,-1,0,0,3,0,0
824250,1,1,1,2,3,1,11,27,2047,-30,1800,0,1,0.01629,-1,0,0,3,0,0
824956,0,1,1,3,2,1,20,0,2047,-37,1769,0,1,0.01629,-1,0,0,3,0,0
825661,1,2,2,2,5,1,4,-5,2047,-38,1769,0,1,0.01629,-1,0,0,3,0,0
826367,0,2,1,5,0,1,8,-5,2047,-43,1812,0,1,0.01629,-1,0,0,3,0,0
827071,1,3,1,4,1,0,7,-7,2047,-34,1802,0,1,0,-1,0,0,3,0,0
827776,0,1,1,2,2,1,7,-4,2047,-38,1776,0,1,0.01629,-1,0,0,3,0,0
828482,0,1,1,2,2,0,9,-5,2047,-35,1794,0,1,0,-1,0,0,3,0,0
829186,0,3,0,1,1,1,11,-6,2047,-35,1788,0,1,0.01629,-1,0,0,3,0,0
829892,0,1,1,2,2,1,15,-3,2047,-41,1762,0,1,0.01629,-1,0,0,3,0,0
830596,0,3,1,1,2,1,3,-5,2047,-38,1797,0,1,0.01629,-1,0,0,3,0,0
831302,0,2,1,3,0,1,2,0,2047,-45,1793,0,1,0.01629,-1,0,0,3,0,0
832007,0,3,2,2,2,1,0,-4,2047,-36,1789,0,1,0.01629,-1,0,0,3,0,0
832711,1,0,2,1,3,1,3,-5,2047,-33,1786,0,1,0.01629,-1,0,0,3,0,0
833417,0,1,2,3,3,1,15,-2,2047,-31,1802,0,1,0.01629,-1,0,0,3,0,0
834122,0,2,1,4,4,1,6,-2,2047,-44,1776,0,1,0.01629,-1,0,0,3,0,0
834828,1,1,0,1,1,0,6,-2,2047,-40,1753,0,1,0,-1,0,0,3,0,0
835532,0,2,0,3,4,0,13,-4,2047,-44,1817,0,1,0,-1,0,0,3,0,0
836237,0,1,1,1,2,0,19,-1,2047,-28,1804,0,1,0,-1,0,0,3,0,0
836942,1,0,1,2,0,1,6,2,2047,-33,1763,0,1,0.01629,-1,0,0,3,0,0
837647,0,0,1,1,3,0,4,3,2047,-46,1775,0,1,0,-1,0,0,3,0,0
838353,1,2,2,3,0,1,17,-2,2047,-41,1821,0,1,0.01629,-1,0,0,3,0,0
839057,0,2,2,1,2,1,2,-1,2047,-34,1815,0,1,0.01629,-1,0,0,3,0,0
839763,0,1,2,2,3,1,4,-2,2047,-42,1817,0,1,0.01629,-1,0,0,3,0,0
840468,1,1,2,1,4,1,-2,-4,2047,-38,1783,0,1,0.01629,-1,0,0,3,0,0
841172,1,2,2,1,5,1,-2,-5,2047,-37,1802,0,1,0.01629,-1,0,0,3,0,0
841878,0,1,2,1,1,0,11,-3,2047,-39,1825,0,1,0,-1,0,0,3,0,0
842583,0,0,3,1,0,1,10,-3,2047,-38,1780,0,1,0.01629,-1,0,0,3,0,0
843289,1,1,3,1,4,1,9,1,2047,-39,1802,0,1,0.01629,-1,0,0,3,0,0
843993,0,1,0,2,1,1,13,-2,2047,-39,1821,0,1,0.01629,-1,0,0,3,0,0
844699,0,1,2,1,0,1,8,-6,2047,-35,1806,0,1,0.01629,-1,0,0,3,0,0
845403,0,3,3,2,4,1,17,-4,2047,-39,1777,0,1,0.01629,-1,0,0,3,0,0
846108,0,1,2,2,2,1,15,-2,2047,-42,1750,0,1,0.01629,-1,0,0,3,0,0
846814,0,1,1,1,3,1,10,-3,2047,-42,1788,0,1,0.01629,-1,0,0,3,0,0
847518,0,2,2,1,1,0,12,-3,2047,-33,1803,0,1,0,-1,0,0,3,0,0
848224,0,1,0,2,5,1,7,2,2047,-37,1773,0,1,0.01629,-1,0,0,3,0,0
848929,0,1,1,1,2,1,8,-2,2047,-37,1828,0,1,0.01629,-1,0,0,3,0,0
849635,0,1,3,1,2,1,14,-2,2047,-36,1778,0,1,0.01629,-1,0,0,3,0,0
850339,0,1,1,2,4,1,16,-3,2047,-42,1749,0,1,0.01629,-1,0,0,3,0,0
851044,0,2,1,2,1,1,14,-2,2047,-42,1818,0,1,0.01629,-1,0,0,3,0,0
851750,0,1,1,2,1,0,10,0,2047,-35,1777,0,1,0,-1,0,0,3,0,0
852454,1,1,0,1,4,1,15,-2,2047,-39,1820,0,1,0.01629,-1,0,0,3,0,0
853160,1,1,2,2,4,0,5,-1,2047,-34,1782,0,1,0,-1,0,0,3,0,0
853864,0,1,2,3,4,1,18,-3,2047,-31,1812,0,1,0.01629,-1,0,0,3,0,0
854570,1,2,1,2,3,0,14,-5,2047,-35,1808,0,1,0,-1,0,0,3,0,0
855275,0,0,3,3,0,1,20,-7,2047,-33,1815,0,1,0.01629,-1,0,0,3,0,0
855979,1,2,2,1,2,1,10,-3,2047,-41,1734,0,1,0.01629,-1,0,0,3,0,0
856685,1,1,0,2,1,1,13,1,2047,-28,1817,0,1,0.01629,-1,0,0,3,0,0
857390,0,2,2,1,1,1,19,-5,2047,-32,1794,0,1,0.01629,-1,0,0,3,0,0
858096,1,1,1,2,4,1,12,2,2047,-34,1757,0,1,0.01629,-1,0,0,3,0,0
858800,0,1,3,1,0,0,17,-4,2047,-43,1755,0,1,0,-1,0,0,3,0,0
859505,0,2,0,1,4,1,16,-5,2047,-40,1795,0,1,0.01629,-1,0,0,3,0,0
860210,0,2,2,1,3,1,14,-4,2047,-41,1768,0,1,0.01629,-1,0,0,3,0,0
860915,0,1,4,2,2,0,13,-1,2047,-42,1778,0,1,0,-1,0,0,3,0,0
861621,0,2,2,1,5,1,12,-2,2047,-38,1826,0,1,0.01629,-1,0,0,3,0,0
862325,1,1,1,1,1,1,9,-4,2047,-43,1749,0,1,0.01629,-1,0,0,3,0,0
863031,0,4,2,2,1,1,11,-3,2047,-40,1794,0,1,0.01629,-1,0,0,3,0,0
863736,1,2,3,3,3,1,6,-2,2047,-41,1792,0,1,0.01629,-1,0,0,3,0,0
864440,0,2,1,1,3,1,13,-4,2047,-37,1755,0,1,0.01629,-1,0,0,3,0,0
865146,0,1,3,1,2,1,7,-5,2047,-36,1804,0,1,0.01629,-1,0,0,3,0,0
865851,0,2,2,2,1,1,5,8,2047,-34,1767,0,1,0.01629,-1,0,0,3,0,0
866557,0,1,1,2,4,1,15,-4,2047,-33,1826,0,1,0.01629,-1,0,0,3,0,0
867261,0,0,1,1,2,1,8,-3,2047,-39,1786,0,1,0.01629,-1,0,0,3,0,0
867967,0,1,3,1,2,1,13,-1,2047,-42,1746,0,1,0.01629,-1,0,0,3,0,0
868671,0,2,2,1,1,1,7,-3,2047,-40,1818,0,1,0.01629,-1,0,0,3,0,0
869376,0,1,2,3,3,1,14,-4,2047,-29,1818,0,1,0.01629,-1,0,0,3,0,0
870082,0,0,0,1,3,0,18,1,2047,-32,1791,0,1,0,-1,0,0,3,0,0
870786,1,2,1,3,4,1,6,0,2047,-39,1769,0,1,0.01629,-1,0,0,3,0,0
871492,0,0,1,3,4,0,11,-2,2047,-38,1791,0,1,0,-1,0,0,3,0,0
872197,0,1,1,3,1,0,6,-6,2047,-43,1813,0,1,0,-1,0,0,3,0,0
872903,1,1,0,2,1,1,6,4,2047,-31,1766,0,1,0.01629,-1,0,0,3,0,0
873607,1,1,2,3,3,1,10,-4,2047,-42,1799,0,1,0.01629,-1,0,0,3,0,0
874312,1,1,3,4,4,1,13,-5,2047,-34,1783,0,1,0.01629,-1,0,0,3,0,0
875018,0,1,3,2,2,1,15,-4,2047,-43,1815,0,1,0.01629,-1,0,0,3,0,0
875722,1,1,2,3,2,1,0,0,2047,-43,1790,0,1,0.01629,-1,0,0,3,0,0
876428,0,1,3,1,4,1,18,-1,2047,-39,1762,0,1,0.01629,-1,0,0,3,0,0
877132,0,3,0,2,4,0,21,0,2047,-33,1833,0,1,0,-1,0,0,3,0,0
877838,1,2,2,1,3,0,19,-5,2047,-41,1743,0,1,0,-1,0,0,3,0,0
878543,1,1,0,2,3,0,6,2,2047,-38,1825,0,1,0,-1,0,0,3,0,0
879247,1,2,3,3,2,1,15,-4,2047,-37,1798,0,1,0.01629,-1,0,0,3,0,0
879953,0,1,3,3,2,1,20,-3,2047,-43,1767,0,1,0.01629,-1,0,0,3,0,0
880658,1,1,1,2,2,1,4,-3,2047,-36,1817,0,1,0.01629,-1,0,0,3,0,0
881364,0,1,1,2,2,1,11,0,2047,-34,1758,0,1,0.01629,-1,0,0,3,0,0
882068,0,2,2,2,3,0,5,-1,2047,-42,1779,0,1,0,-1,0,0,3,0,0
882773,0,1,1,1,1,1,9,-2,2047,-37,1781,0,1,0.01629,-1,0,0,3,0,0
883479,0,2,1,1,4,1,4,-1,2047,-41,1817,0,1,0.01629,-1,0,0,3,0,0
884183,0,2,1,1,1,1,10,-1,2047,-41,1805,0,1,0.01629,-1,0,0,3,0,0
884889,0,1,2,1,3,0,8,-4,2047,-37,1764,0,1,0,-1,0,0,3,0,0
885593,0,1,1,1,2,1,14,-2,2047,-36,1789,0,1,0.01629,-1,0,0,3,0,0
886299,0,1,2,2,1,1,9,-4,2047,-38,1754,0,1,0.01629,-1,0,0,3,0,0
887004,0,0,0,2,4,0,12,-5,2047,-37,1794,0,1,0,-1,0,0,3,0,0
887708,0,1,1,1,1,1,10,-1,2047,-36,1825,0,1,0.01629,-1,0,0,3,0,0
888414,1,2,1,1,2,1,10,0,2047,-34,1792,0,1,0.01629,-1,0,0,3,0,0
889119,1,0,1,1,1,1,9,-1,2047,-32,1814,0,1,0.01629,-1,0,0,3,0,0
889825,0,2,1,2,4,1,11,1,2047,-37,1814,0,1,0.01629,-1,0,0,3,0,0
890529,0,0,2,1,1,1,-1,-4,2047,-37,1742,0,1,0.01629,-1,0,0,3,0,0
891235,1,2,0,2,2,1,12,-4,2047,-46,1771,0,1,0.01629,-1,0,0,3,0,0
891939,0,4,1,2,1,1,14,-6,2047,-34,1808,0,1,0.01629,-1,0,0,3,0,0
892644,1,2,2,5,4,1,18,-3,2047,-41,1791,0,1,0.01629,-1,0,0,3,0,0
893350,0,0,1,1,4,1,6,-2,2047,-38,1796,0,1,0.01629,-1,0,0,3,0,0
894054,0,1,1,3,2,1,10,-3,2047,-41,1799,0,1,0.01629,-1,0,0,3,0,0
894760,0,0,4,2,4,1,6,-4,2047,-39,1804,0,1,0.01629,-1,0,0,3,0,0
895465,0,2,1,1,3,0,7,1,2047,-39,1781,0,1,0,-1,0,0,3,0,0
896171,0,2,1,1,6,1,11,-6,2047,-37,1779,0,1,0.01629,-1,0,0,3,0,0
896875,0,1,2,2,1,1,11,-1,2047,-43,1787,0,1,0.01629,-1,0,0,3,0,0
897580,1,2,1,3,3,1,16,-1,2047,-31,1747,0,1,0.01629,-1,0,0,3,0,0
898286,0,1,0,3,1,1,13,-3,2047,-39,1762,0,1,0.01629,-1,0,0,3,0,0
898990,1,1,4,2,5,1,11,-2,2047,-48,1817,0,1,0.01629,-1,0,0,3,0,0
899696,1,1,1,2,2,1,8,0,2047,-43,1809,0,1,0.01629,-1,0,0,3,0,0
900400,0,2,1,1,2,0,6,-5,2047,-39,1799,0,1,0,-1,0,0,3,0,0
901106,0,1,1,2,3,1,5,-2,2047,-44,1812,0,1,0.01629,-1,0,0,3,0,0
901811,0,0,1,3,3,1,14,-4,2047,-36,1823,0,1,0.01629,-1,0,0,3,0,0
902515,0,2,1,2,2,1,7,1,2047,-36,1827,0,1,0.01629,-1,0,0,3,0,0
903221,0,3,0,1,2,1,10,-1,2047,-34,1792,0,1,0.01629,-1,0,0,3,0,0
903926,0,1,3,3,1,1,7,-3,2047,-32,1776,0,1,0.01629,-1,0,0,3,0,0
904632,0,1,2,2,4,1,4,-7,2047,-33,1769,0,1,0.01629,-1,0,0,3,0,0
905336,0,0,0,1,4,1,22,-3,2047,-39,1747,0,1,0.01629,-1,0,0,3,0,0
906041,1,2,2,2,3,1,4,2,2047,-42,1795,0,1,0.01629,-1,0,0,3,0,0
906747,0,1,0,3,2,1,22,2,2047,-34,1764,0,1,0.01629,-1,0,0,3,0,0
907451,0,2,0,1,1,1,3,0,2047,-37,1776,0,1,0.01629,-1,0,0,3,0,0
908157,0,3,1,3,5,1,17,1,2047,-34,1763,0,1,0.01629,-1,0,0,3,0,0
908861,0,2,1,1,1,0,9,-3,2047,-38,1799,0,1,0,-1,0,0,3,0,0
909567,0,1,5,3,3,0,14,-3,2047,-29,1795,0,1,0,-1,0,0,3,0,0
910272,0,2,1,1,3,1,7,1,2047,-39,1824,0,1,0.01629,-1,0,0,3,0,0
910976,0,2,1,1,0,0,6,-1,2047,-33,1823,0,1,0,-1,0,0,3,0,0
911682,0,0,2,2,4,1,12,-1,2047,-36,1751,0,1,0.01629,-1,0,0,3,0,0
912387,1,1,1,2,3,1,13,-2,2047,-41,1776,0,1,0.01629,-1,0,0,3,0,0
913093,0,2,3,1,5,1,8,-6,2047,-42,1836,0,1,0.01629,-1,0,0,3,0,0
913797,0,1,2,1,4,1,11,-2,2047,-46,1809,0,1,0.01629,-1,0,0,3,0,0
914503,0,2,2,1,2,1,1,-1,2047,-41,1776,0,1,0.01629,-1,0,0,3,0,0
915207,1,1,2,1,1,1,4,-3,2047,-37,1809,0,1,0.01629,-1,0,0,3,0,0
915912,0,3,3,1,3,0,4,-5,2047,-40,1791,0,1,0,-1,0,0,3,0,0
916618,0,0,1,2,4,1,2,-2,2047,-36,1813,0,1,0.01629,-1,0,0,3,0,0
917322,0,0,2,1,1,1,15,-2,2047,-29,1783,0,1,0.01629,-1,0,0,3,0,0
918028,0,1,0,2,3,1,15,-3,2047,-42,1771,0,1,0.01629,-1,0,0,3,0,0
918733,0,3,2,1,2,1,6,-5,2047,-36,1818,0,1,0.01629,-1,0,0,3,0,0
919439,0,1,1,2,0,1,4,-3,2047,-37,1814,0,1,0.01629,-1,0,0,3,0,0
920143,0,0,1,2,1,1,9,-2,2047,-38,1787,0,1,0.01629,-1,0,0,3,0,0
920848,0,1,3,2,3,1,13,-6,2047,-34,1806,0,1,0.01629,-1,0,0,3,0,0
921554,1,0,1,2,0,1,11,-3,2047,-37,1775,0,1,0.01629,-1,0,0,3,0,0
922258,0,2,1,3,3,1,6,-2,2047,-38,1768,0,1,0.01629,-1,0,0,3,0,0
922964,1,1,2,2,0,1,10,1,2047,-39,1758,0,1,0.01629,-1,0,0,3,0,0
923668,0,0,2,1,3,1,12,-3,2047,-40,1820,0,1,0.01629,-1,0,0,3,0,0
924373,0,0,0,2,0,1,0,3,2047,-39,1821,0,1,0.01629,-1,0,0,3,0,0
925079,0,3,0,1,1,1,16,-2,2047,-41,1801,0,1,0.01629,-1,0,0,3,0,0
925783,1,1,1,3,4,1,10,2,2047,-37,1759,0,1,0.01629,-1,0,0,3,0,0
926489,0,1,2,1,2,0,9,-5,2047,-41,1806,0,1,0,-1,0,0,3,0,0
927194,1,1,3,3,1,1,8,-4,2047,-41,1821,0,1,0.01629,-1,0,0,3,0,0
927900,0,0,1,1,0,0,14,-6,2047,-47,1778,0,1,0,-1,0,0,3,0,0
928604,0,1,1,1,4,1,9,-4,2047,-41,1809,0,1,0.01629,-1,0,0,3,0,0
929309,0,0,0,1,1,1,7,-5,2047,-41,1771,0,1,0.01629,-1,0,0,3,0,0
930015,0,2,3,2,3,1,15,-4,2047,-35,1773,0,1,0.01629,-1,0,0,3,0,0
930719,0,1,2,1,1,1,8,-5,2047,-43,1794,0,1,0.01629,-1,0,0,3,0,0
931425,0,3,1,3,1,1,6,-2,2047,-33,1781,0,1,0.01629,-1,0,0,3,0,0
932129,0,2,1,1,2,0,11,1,2047,-35,1773,0,1,0,-1,0,0,3,0,0
